,주소,단지명_공시가,동수,세대수,동명_공시가,지상층수,사용승인일
350,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1807,5,19881026
351,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1808,5,19881026
352,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1810,5,19881026
353,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1813,5,19881026
354,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1812,5,19881026
355,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1811,5,19881026
356,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1809,5,19881026
357,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1801,15,19881026
358,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1804,15,19881026
359,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1806,15,19881026
360,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1802,15,19881026
361,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1805,15,19881026
362,서울특별시 도봉구 창동 30,창동주공18단지,13,910,1803,15,19881026
363,서울특별시 도봉구 창동 27,주공19단지(창동리버타운),12,1764,1901,15,19881125
364,서울특별시 도봉구 창동 27,주공19단지(창동리버타운),12,1764,1902,15,19881125
365,서울특별시 도봉구 창동 27,주공19단지(창동리버타운),12,1764,1904,15,19881125
366,서울특별시 도봉구 창동 27,주공19단지(창동리버타운),12,1764,1905,15,19881125
367,서울특별시 도봉구 창동 27,주공19단지(창동리버타운),12,1764,1903,15,19881125
368,서울특별시 도봉구 창동 38,주공17단지,11,1980,1701,15,19890731
369,서울특별시 도봉구 창동 38,주공17단지,11,1980,1702,15,19890731
370,서울특별시 도봉구 창동 38,주공17단지,11,1980,1704,15,19890731
371,서울특별시 도봉구 창동 38,주공17단지,11,1980,1703,15,19890731
372,서울특별시 도봉구 창동 38,주공17단지,11,1980,1705,15,19890731
373,서울특별시 도봉구 창동 38,주공17단지,11,1980,1708,15,19890731
374,서울특별시 도봉구 창동 38,주공17단지,11,1980,1711,15,19890731
375,서울특별시 도봉구 창동 38,주공17단지,11,1980,1710,15,19890731
376,서울특별시 도봉구 창동 38,주공17단지,11,1980,1709,15,19890731
377,서울특별시 도봉구 창동 38,주공17단지,11,1980,1707,15,19890731
378,서울특별시 도봉구 창동 38,주공17단지,11,1980,1706,15,19890731
379,서울특별시 도봉구 창동 45,삼성래미안,18,1668,101,16,19920731
380,서울특별시 도봉구 창동 45,삼성래미안,18,1668,102,20,19920731
381,서울특별시 도봉구 창동 45,삼성래미안,18,1668,104,19,19920731
382,서울특별시 도봉구 창동 45,삼성래미안,18,1668,108,21,19920731
383,서울특별시 도봉구 창동 45,삼성래미안,18,1668,106,21,19920731
384,서울특별시 도봉구 창동 45,삼성래미안,18,1668,105,19,19920731
385,서울특별시 도봉구 창동 45,삼성래미안,18,1668,103,20,19920731
386,서울특별시 도봉구 창동 45,삼성래미안,18,1668,109,19,19920731
387,서울특별시 도봉구 창동 45,삼성래미안,18,1668,118,20,19920731
388,서울특별시 도봉구 창동 45,삼성래미안,18,1668,117,21,19920731
389,서울특별시 도봉구 창동 45,삼성래미안,18,1668,115,20,19920731
390,서울특별시 도봉구 창동 45,삼성래미안,18,1668,114,21,19920731
391,서울특별시 도봉구 창동 45,삼성래미안,18,1668,113,21,19920731
392,서울특별시 도봉구 창동 45,삼성래미안,18,1668,112,17,19920731
393,서울특별시 도봉구 창동 45,삼성래미안,18,1668,111,21,19920731
394,서울특별시 도봉구 창동 45,삼성래미안,18,1668,110,21,19920731
395,서울특별시 도봉구 창동 45,삼성래미안,18,1668,116,21,19920731
396,서울특별시 도봉구 창동 45,삼성래미안,18,1668,107,21,19920731
397,서울특별시 도봉구 창동 254-5,현진아파트,1,19,현진아파트,5,20040521
398,서울특별시 도봉구 창동 254-30,창동그린아파트,1,19,창동그린아파트,7,20040625
399,서울특별시 노원구 상계동 1049-43,청솔,1,19,,6,20030730
400,서울특별시 노원구 공릉동 269-2,청구빌아파트,1,10,,6,20040324
401,서울특별시 노원구 공릉동 504-5,주완위즈빌2,1,19,,7,20050512
402,서울특별시 노원구 공릉동 585-7,진주브라운,1,18,진주브라운 아파트,7,20040512
403,서울특별시 노원구 공릉동 684-60,남광미르빌,1,12,,4,20030515
404,서울특별시 노원구 상계동 1298,신이모닝빌,1,67,101,12,20020628
405,서울특별시 중랑구 망우동 508-6,더하이어,1,63,,15,20130905
406,서울특별시 중랑구 상봉동 127-15,베스트엘리시온,1,44,,8,20131008
407,서울특별시 중랑구 면목동 538,신영,2,157,101,8,20131015
408,서울특별시 중랑구 면목동 538,신영,2,157,102,8,20131015
409,서울특별시 중랑구 상봉동 500,프레미어스엠코,3,497,B,43,20131118
410,서울특별시 중랑구 상봉동 500,프레미어스엠코,3,497,C,48,20131118
411,서울특별시 중랑구 상봉동 500,프레미어스엠코,3,497,A,43,20131118
412,서울특별시 중랑구 면목동 1-41,라이프미성,1,80,,11,19950307
413,서울특별시 중랑구 면목동 88-52,한건브리앙,1,19,,7,20040409
414,서울특별시 중랑구 면목동 91-58,세모,1,14,,8,20010626
415,서울특별시 중랑구 면목동 121-32,한영드림,1,19,,6,20020520
416,서울특별시 중랑구 면목동 126-48,아이쉐르빌,1,17,,5,20040915
417,서울특별시 종로구 창신동 639-50,덕산,1,18,,6,19990622
418,서울특별시 종로구 창신동 601-8,MID그린(7동),1,12,107,6,20021230
419,서울특별시 용산구 한남동 684-85,아일랜드캐슬,1,15,,5,20031114
420,서울특별시 용산구 청파동3가 132-13,효창PALACEVILLE,1,18,,9,20010810
421,서울특별시 용산구 한강로3가 82,전자타운한신(A),1,16,에이,7,19930308
422,서울특별시 용산구 이촌동 206-27,이촌시범,9,190,8,6,19701030
423,서울특별시 용산구 이촌동 206-27,이촌시범,9,190,2,6,19701030
424,서울특별시 용산구 동빙고동 310-17,라이온즈,1,13,,5,19720904
425,서울특별시 용산구 효창동 5-45,화이트타운,1,14,,7,20030409
426,서울특별시 용산구 이촌동 300-10,점보,1,144,,18,19740708
427,서울특별시 용산구 이촌동 404,한가람,19,2036,219,22,19980918
428,서울특별시 용산구 이촌동 404,한가람,19,2036,218,22,19980918
429,서울특별시 용산구 이촌동 300-261,중앙하이츠(B),1,8,B,8,19970708
430,서울특별시 용산구 이촌동 302-48,미주B,1,50,,10,19760809
431,서울특별시 용산구 이촌동 300-23,한강맨숀,23,660,16,5,19710322
432,서울특별시 용산구 효창동 5-145,효창한신,4,120,2,6,19871030
433,서울특별시 용산구 효창동 5-145,효창한신,4,120,4,5,19871030
434,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,323,15,19871121
435,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,322,12,19871121
436,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,321,12,19871121
437,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,320,15,19871121
438,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,318,15,19871121
439,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,317,15,19871121
440,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,324,15,19871121
441,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,326,15,19871121
442,서울특별시 노원구 상계동 730-2,상계주공3(고층),21,2113,325,15,19871121
443,서울특별시 노원구 상계동 359,노원현대,4,259,103,14,19970120
444,서울특별시 노원구 상계동 359,노원현대,4,259,102,18,19970120
445,서울특별시 노원구 상계동 359,노원현대,4,259,101,18,19970120
446,서울특별시 노원구 상계동 740,상계주공2(고층),16,1807,201,9,19871121
447,서울특별시 노원구 상계동 740,상계주공2(고층),16,1807,202,9,19871121
448,서울특별시 노원구 상계동 458,한신3차,5,348,11,14,19900528
449,서울특별시 노원구 상계동 458,한신3차,5,348,10,15,19900528
450,서울특별시 노원구 상계동 458,한신3차,5,348,12,15,19900528
451,서울특별시 노원구 상계동 458,한신3차,5,348,9,7,19900528
452,서울특별시 노원구 상계동 458,한신3차,5,348,8,15,19900528
453,서울특별시 노원구 상계동 766-1,미도,3,600,102,15,19880412
454,서울특별시 노원구 상계동 766-1,미도,3,600,101,15,19880412
455,서울특별시 노원구 상계동 766-1,미도,3,600,103,15,19880412
456,서울특별시 노원구 상계동 1273,북부현대,1,105,101,15,19960224
457,서울특별시 노원구 상계동 1110,두산,11,763,106,15,19941015
458,서울특별시 노원구 상계동 1110,두산,11,763,101,15,19941015
459,서울특별시 노원구 상계동 1110,두산,11,763,102,15,19941015
460,서울특별시 노원구 상계동 1110,두산,11,763,109,12,19941015
461,서울특별시 노원구 상계동 1110,두산,11,763,108,15,19941015
462,서울특별시 노원구 상계동 1110,두산,11,763,107,12,19941015
463,서울특별시 노원구 상계동 1110,두산,11,763,105,15,19941015
464,서울특별시 노원구 상계동 1110,두산,11,763,104,15,19941015
465,서울특별시 노원구 상계동 1110,두산,11,763,103,15,19941015
466,서울특별시 노원구 상계동 1110,두산,11,763,110,12,19941015
467,서울특별시 노원구 상계동 1110,두산,11,763,111,15,19941015
468,서울특별시 노원구 상계동 1301,상계대림e편한세상,2,230,101,16,20020719
469,서울특별시 노원구 상계동 1301,상계대림e편한세상,2,230,102,19,20020719
470,서울특별시 노원구 월계동 383-40,성북맨션,4,120,라,5,19760424
471,서울특별시 노원구 월계동 383-40,성북맨션,4,120,다,5,19760424
472,서울특별시 노원구 월계동 383-40,성북맨션,4,120,나,5,19760424
473,서울특별시 노원구 월계동 383-40,성북맨션,4,120,가,5,19760424
474,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1106,15,19880907
475,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1108,15,19880907
476,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1107,15,19880907
477,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1105,15,19880907
478,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1104,12,19880907
479,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1103,12,19880907
480,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1102,15,19880907
481,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1101,12,19880907
482,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1109,15,19880907
483,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1111,15,19880907
484,서울특별시 노원구 상계동 652,상계주공11(고층),16,1944,1110,15,19880907
485,서울특별시 노원구 중계동 369,주공2,10,1800,201,15,19920626
486,서울특별시 노원구 중계동 369,주공2,10,1800,208,15,19920626
487,서울특별시 노원구 중계동 369,주공2,10,1800,207,15,19920626
488,서울특별시 노원구 중계동 369,주공2,10,1800,206,15,19920626
489,서울특별시 노원구 중계동 369,주공2,10,1800,205,15,19920626
490,서울특별시 노원구 중계동 369,주공2,10,1800,204,15,19920626
491,서울특별시 노원구 중계동 369,주공2,10,1800,203,15,19920626
492,서울특별시 노원구 중계동 369,주공2,10,1800,202,15,19920626
493,서울특별시 노원구 중계동 369,주공2,10,1800,210,15,19920626
494,서울특별시 노원구 중계동 369,주공2,10,1800,209,15,19920626
495,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,103,15,19900903
496,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,102,15,19900903
497,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,105,15,19900903
498,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,104,15,19900903
499,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,101,15,19900903
500,서울특별시 노원구 중계동 581,성원2,1,167,201,18,19950706
501,서울특별시 노원구 중계동 502-1,중계그린1단지,25,3481,107,13,19900903
502,서울특별시 강서구 염창동 248-3,삼성하나로,1,178,101,15,19940222
503,서울특별시 강서구 가양동 251-5,향교,1,13,,6,20031128
504,서울특별시 강서구 내발산동 650-1,원당,1,19,,7,20020904
505,서울특별시 강서구 화곡동 474-1,미주,1,40,,5,19881014
506,서울특별시 강서구 방화동 863,마곡현대아파트,4,202,202,11,19991223
507,서울특별시 강서구 내발산동 711-6,청솔수(711-6),1,81,청솔수아파트,12,20071221
508,서울특별시 강서구 방화동 863,마곡현대아파트,4,202,204,15,19991223
509,서울특별시 강서구 방화동 863,마곡현대아파트,4,202,203,15,19991223
510,서울특별시 강서구 방화동 863,마곡현대아파트,4,202,201,15,19991223
511,서울특별시 강서구 화곡동 474-18,푸른숲2차(474-18),1,32,101,8,20070413
512,서울특별시 강서구 등촌동 640,보람(640),1,101,,15,20020614
513,서울특별시 강서구 화곡동 488-50,신영,1,18,,7,20020503
514,서울특별시 강서구 등촌동 670-2,등촌동성원,1,16,,8,19970122
515,서울특별시 강서구 화곡동 453-4,세양(453-4),1,10,,5,20010216
516,서울특별시 강서구 화곡동 1148,우장산롯데,4,206,104,10,20040806
517,서울특별시 강서구 화곡동 885-1,율창(885-1),1,19,,6,20030730
518,서울특별시 강서구 화곡동 1148,우장산롯데,4,206,103,10,20040806
519,서울특별시 강서구 염창동 70-20,삼천리,1,77,,15,19920411
520,서울특별시 강서구 화곡동 1148,우장산롯데,4,206,102,12,20040806
521,서울특별시 강서구 내발산동 708-14,낙원연립재건축조합아파트,1,32,,10,20011221
522,서울특별시 강서구 화곡동 1148,우장산롯데,4,206,101,12,20040806
523,서울특별시 강서구 내발산동 660-6,쥴리앙,1,18,,6,20070411
524,서울특별시 강서구 내발산동 655-5,명덕,1,16,,5,20031231
525,서울특별시 강북구 미아동 103-183,젬스톤타운,1,12,1,7,20060912
526,서울특별시 강북구 미아동 135-44,태솔,1,19,,6,20041124
527,서울특별시 강북구 미아동 137-7,신대상,1,14,,5,20021125
528,서울특별시 강북구 미아동 137-17,한솔드림빌,1,12,,7,20020501
529,서울특별시 강북구 미아동 152,요진,2,123,101,15,20050705
